id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
342,7,17,1,2,6,22,9,0.2980480749210833,6,2,2,0.26481971904593754,26,6,0,28,0,17.462979032548986,31.289878719958338,14549.763618200943,0.16294791883549306,102,0.03298798126972917,808.3213121222747,484.76400910802226,0.7132684183093819,8,11,19,0.2010360561908125,35,67,9,15,46,22.202142195790397,30,True
245,10,5,4,1,3,8,3,0.17000314085516918,4,2,2,0.9175259120551459,13,1,0,16,0,23.15327410008453,15.875510388964994,5255.528117901193,0.11249607393103851,69,0.0674976443586231,291.972672867749,340.7900340665482,0.33,2,4,12,0.0975039260689615,29,40,14,14,34,22.777804542236733,18,True
529,11,7,3,1,8,12,4,0.17096191235693772,6,2,2,0.5081762550339706,17,1,0,23,0,25.312668375910867,22.65515442003783,12674.15607227506,0.18480956178468855,110,0.040961912356937705,704.1198352326343,563.7411318870236,0.24326661350143608,3,6,15,0.09144286853540656,46,63,17,16,46,28.802376737499458,25,True
1077,3,3,0,1,1,4,2,0.19723386551277808,2,2,1,0.9538977585463012,5,1,0,9,0,11.442497790046454,7.907795517092603,713.3543772389613,0.03,25,0.130922044829074,39.628072182432796,90.28110614244605,0.5,1,2,5,0.11907795517092602,8,17,4,7,17,19.340854439804133,10,True
836,12,13,2,8,11,24,7,0.11279954370534032,12,2,2,0.5670437416162093,37,1,0,52,4,65.39161875315534,50.301374715780355,123748.12470794817,0.9007223271027643,444,0.02472004562946597,6874.894892633368,2699.941734081796,0.20328109510718323,6,12,32,0.07695968059373823,208,236,46,19,90,27.645637518967185,60,True
674,12,8,1,2,10,14,4,0.1329027227252589,7,2,1,0.3225680681314729,21,1,0,32,0,51.42901163173562,17.55805445450518,15855.17218408793,0.3029027227252589,176,0.06,880.8437949218032,902.9710566010273,0.2267782181979287,3,7,18,0.07290272272525893,66,109,22,12,60,28.571820781359033,35,True
1257,18,7,7,3,11,13,4,0.14203004433225766,6,2,4,1.0,25,1,0,27,0,49.473481917174915,13.055969736057053,7974.044445846779,0.20671674055376277,120,0.07468669622150512,443.0038058853024,622.2487760883623,0.2345364745602168,3,6,22,0.07,54,66,24,11,62,33.25242516368272,30,True
1196,13,6,2,2,7,8,3,0.1533363602935956,3,2,2,0.611098498776685,12,2,0,21,0,25.040181329817216,17.190195238936916,6175.092848486414,0.12999772977980328,76,0.058887879902134795,343.0623805975908,381.121788901347,0.6944507506116575,2,4,11,0.08444621017126411,32,44,14,15,47,30.81792786455745,23,True
209,6,1,3,1,3,1,1,0.19181161004245065,0,0,1,0.9280216868599129,5,1,0,5,0,22.140108434299563,2.654348301273519,184.06038714706412,0.022181161004245064,17,0.4345651698726481,10.226061766171172,57.923378950152,0.8538622127155808,0,0,6,0.08053625405943089,5,11,5,5,19,47.02489639020973,7,True
418,18,22,4,17,17,39,11,0.15107859254249012,17,2,3,0.2757079177400088,45,3,0,53,1,32.874681567487485,53.11907560493324,81768.83301973029,0.5353706748024813,302,0.016786510282498904,4542.716120320633,1598.5988032512564,0.2757079177400088,10,19,35,0.09750557197749232,110,191,21,18,112,36.954191233468165,71,True
788,26,15,7,9,10,27,8,0.11299908261739104,13,2,6,0.75,41,2,0,61,3,49.64592833824403,40.079923425030266,72342.68334773692,0.6250137607391344,327,0.02350045869130448,4019.0360469181155,1869.4103712035164,0.2595169715782658,7,13,35,0.07,152,175,34,17,113,24.552402783921565,71,True
934,9,6,2,6,7,10,3,0.08094193679598659,5,2,2,0.6508516106070235,17,1,0,37,0,30.438864688672236,28.111470917553515,23979.606212622522,0.28820645259698996,174,0.04,1332.2024153965735,854.0483257822073,0.2944387054130436,2,5,15,0.055470968397993294,77,96,17,12,62,25.3168655530284,43,True
918,13,1,9,2,6,0,1,0.08117742185897173,0,0,1,0.9570099159270318,10,1,0,10,0,56.14393713273263,4.5709852037375756,1059.4017947593331,0.07742059495562191,53,0.2288225781410283,58.85749535254898,240.19166556522885,0.9570099159270318,0,0,11,0.03859801681459363,18,34,15,7,35,44.38542607434987,13,True
543,20,19,7,38,11,36,10,0.116108753333922,18,2,8,0.7713594166740249,50,1,0,46,3,57.77474405749344,32.63168964638352,59351.75743067728,0.6149787800052979,314,0.028054376666960996,3297.322989517442,1842.9946901354735,0.21062864664841818,9,18,41,0.08805437666696099,129,184,38,19,121,52.412598129559385,84,True
693,7,13,1,4,3,22,7,0.20045218993963126,10,2,1,0.23726958658617503,26,1,0,32,0,24.794929369014522,28.454704809926035,19760.00261528286,0.2289782541918203,137,0.035795650838364064,1097.7751518138216,698.739450111611,0.1447739050301844,6,11,21,0.14783914245472346,49,87,15,18,50,20.735809374111057,37,True
1342,11,5,4,3,6,8,3,0.12310859287159709,4,2,3,1.0,18,1,0,22,0,33.00551199591334,16.014023314406987,8210.562589105037,0.1751809881193285,106,0.06207239524773139,456.14160034948776,517.2157990302354,0.31652943088974594,2,4,16,0.07,45,60,17,11,45,29.625813633722778,25,True
1063,4,6,2,3,2,11,3,0.14674592802785819,5,2,2,0.5542345328690299,15,1,0,22,0,14.091967615117927,24.675338667181993,8015.39312975624,0.10759283460166419,75,0.042169381314761195,445.3014789784609,331.65679023003094,0.2586775252590448,2,5,13,0.114576546713097,24,51,7,13,34,19.071599464294128,25,True
575,18,16,2,11,12,30,8,0.12223560278128562,15,2,6,0.7985198178436127,38,1,0,54,0,42.811355334440684,36.99024306140521,58433.807082558975,0.5273111448437755,311,0.03,3246.3196969326636,1581.1377546527638,0.19404861228104148,7,15,32,0.07984891587502034,102,208,19,14,99,32.226260189995116,66,True
962,6,3,1,1,1,4,2,0.12849991573100425,2,2,1,0.5180623209283841,7,1,0,15,0,22.12488665018866,10.834120596944974,2523.4662226165824,0.07787502106724893,54,0.09681253160087341,140.193620007062,235.27044201491887,0.48193767907161594,1,2,7,0.08424995786550213,17,37,8,11,25,11.804868111009597,16,True
828,7,14,1,4,8,20,7,0.3422456087341135,6,2,2,0.32735841908707675,23,1,0,18,0,27.097864929731973,18.108175348479932,8834.169155842288,0.16253634160941235,96,0.05126817080470618,490.78280133406065,488.6772751318227,0.13126817080470618,6,10,17,0.19239097517176296,31,64,15,18,41,40.49458661383541,23,True
462,7,2,1,5,4,3,1,0.15942455207494954,1,0,1,0.8524494890763333,5,1,0,6,0,15.432209742223353,16.74284525488556,3685.7464134203665,0.07658631718875757,52,0.06658631718875757,204.76395142757798,233.14151235114758,0.7004277505489191,0,1,5,0.07471227603747477,17,34,7,14,26,57.86508828342935,12,True
300,7,3,0,1,5,5,2,0.19569521238785903,2,2,1,0.5797727578995431,8,1,0,11,0,14.772123400263247,16.488637894977156,3389.6259830955837,0.07592245448831592,51,0.06592245448831592,188.31500336894973,216.95493055848522,0.4202272421004569,1,2,7,0.09284760619392951,20,31,7,11,28,38.57155225781358,13,True
1021,16,12,5,6,7,21,6,0.18602095241308325,10,2,3,0.4941885717177493,28,1,0,29,0,32.17834317819648,26.639790475869166,22785.79628392637,0.2860209524130833,165,0.04,1265.8812391599326,856.1979673874142,0.15198952379345837,5,10,23,0.1039965079311528,61,104,19,16,61,31.993790805598124,35,True
1217,4,3,1,1,2,5,2,0.19285676859859366,2,2,2,0.8585726636246409,6,1,0,11,0,17.187150828849955,10.238566114100031,1793.3775493658993,0.06,40,0.09571432314014064,99.63137179640665,175.13427729346836,0.42714349338239077,1,2,6,0.12285676859859365,15,24,8,11,21,20.375793179416455,12,True
489,23,7,1,5,21,11,4,0.10078619457888985,5,2,2,0.859779470474432,31,1,0,34,0,49.14738710858512,32.151869720554195,50024.97220016057,0.5174161063246285,308,0.03,2779.1660772753867,1563.015605693795,0.3497746900612981,3,5,29,0.04617929186833476,109,198,21,13,86,44.05321138883873,39,True
105,12,7,4,23,8,11,4,0.09316361544169617,5,2,3,0.769772596510601,18,1,0,20,0,41.78315359873675,16.798981692650177,11786.3408755785,0.2315818077208481,140,0.06,654.7947567223146,701.7676786543905,0.2460454806978798,2,5,16,0.060790903860424045,59,80,20,11,67,60.46623004455827,44,True
975,4,5,1,7,0,4,3,0.09391540113217631,2,2,2,0.5221872730823325,14,1,0,35,1,33.57774413428033,24.04146055046553,18811.85652625231,0.2682537966034711,157,0.038694866289274564,1045.0998560217602,792.08967975771,0.34788502830440793,1,2,12,0.08,49,108,16,15,49,16.46312008587803,42,True
785,6,3,1,1,1,4,2,0.16934399736031142,2,2,1,0.5,6,1,0,11,1,22.905248021117508,10.340656002639689,2449.617499465581,0.08,55,0.1,136.08788819269725,236.85504827683732,0.5,1,2,6,0.09850399901011679,15,39,8,11,21,15.470775766717523,12,True
661,6,8,1,10,4,13,4,0.23952233966024564,6,2,1,0.33,15,1,0,8,1,22.85380862376398,13.683953855347795,4220.976118718462,0.10180893586409825,64,0.07590446793204914,234.49973129987683,310.05282642467574,0.23552851308721398,3,6,12,0.14590446793204914,24,40,13,14,31,50.15995335290994,19,True
1157,14,8,4,3,14,14,4,0.08799492927861946,6,2,3,0.9066835690712685,23,1,0,50,3,107.06661807684854,32.96369532956196,116075.51531407358,1.1755989858557239,542,0.03,6448.636746815236,3523.2408754573144,0.36172758651576875,3,7,20,0.05306430033002242,249,293,71,18,87,25.03118318670252,53,True
483,6,1,1,7,5,0,1,0.0863571322283847,0,0,1,0.9217194386213019,2,1,0,6,0,21.094265485292944,13.460066222520622,3816.8274765635883,0.09,61,0.07883163341225824,212.04374869797712,283.63440857626847,0.9217194386213019,0,0,3,0.0428520324651594,19,42,10,14,28,62.655647629455274,14,True
134,9,11,2,15,6,20,6,0.13097109218040315,10,2,1,0.3222312625567749,25,1,0,31,1,33.17363166437357,24.307409543527047,19574.77792911175,0.2690289078195969,147,0.04,1087.4882722335517,805.6684076748521,0.17,5,10,21,0.09097109218040314,57,90,23,19,64,41.42517492960644,46,True
1350,9,5,3,2,6,8,3,0.12367210611725984,4,2,3,0.9790165364728008,17,1,0,22,0,30.179869671306786,16.52045887693902,8235.848420377195,0.16947541341182004,103,0.06,457.5461690727854,498.5525341839131,0.32318037435366026,2,4,16,0.0726229329408999,43,59,16,12,42,28.77872302426179,25,True
955,18,16,2,28,11,29,8,0.11678519296995582,14,2,5,0.6371407718798232,35,3,0,43,0,39.031575874302284,38.73924738718682,58054.92751852896,0.4993740876974227,283,0.024196298242488954,3225.2725853909865,1503.3558796042619,0.4498295089656848,7,14,29,0.08419629824248895,102,181,23,17,103,49.91723769504831,72,True
1343,4,4,2,1,2,6,2,0.18065430227312596,3,2,2,0.824204012493422,9,1,0,13,1,21.777516540688232,9.917398305744209,2024.9847343654915,0.06934569772687406,47,0.1040185465903111,112.50025786847443,207.3417715571666,0.40943843067842955,1,3,8,0.1140185465903111,14,32,8,12,22,19.11215390040345,14,True
1154,10,1,4,1,4,0,1,0.13938704974745636,0,0,1,1.0,5,1,0,6,0,26.086913913201784,4.291296376703759,447.36926067563866,0.03765323756313592,27,0.24122590050508733,24.85348490555596,107.01424662924742,1.0,0,0,6,0.04173381218432042,9,17,8,7,25,44.97088809780027,7,True
681,7,10,4,9,8,19,5,0.18655617475909406,9,2,5,0.8912142368915122,25,1,0,22,0,32.64456732042279,16.288632248529673,8652.427511893784,0.17777041165060628,110,0.06,480.6877670987377,531.258865937992,0.2202651805781743,4,9,21,0.11770411650606272,39,70,15,12,49,43.66812281166305,31,True
237,8,3,0,2,6,4,2,0.12603657524105916,2,2,1,0.5990856189735214,7,1,0,14,1,23.176957598132738,11.998626767993981,3246.420068116604,0.09396342475894086,63,0.08396342475894086,180.35844721272127,273.0401894805851,0.5,1,2,7,0.06,24,38,10,9,33,39.44693265365286,16,True
1401,5,4,1,1,4,7,2,0.18881889446757333,3,2,2,0.6894882412850404,9,1,0,14,1,17.254332464964385,11.195156984175224,2132.7940919970715,0.061181105532426686,43,0.09177165829864002,118.49306853919882,191.20445508484136,0.34003939702562685,1,3,8,0.10177165829864003,14,29,8,12,28,27.374721201184194,15,True
168,5,3,4,0,5,4,2,0.2163062785431873,2,2,2,1.0,8,1,0,10,0,28.210453310051708,4.089439339183732,451.0561046504951,0.032632635717423635,27,0.24526527143484728,25.05949107661446,112.54478413094589,0.5,1,2,8,0.11157154997803456,9,18,8,7,23,30.205869171219426,10,True
667,13,10,2,8,11,17,5,0.1350472037946744,8,2,3,0.4672960505956586,22,1,0,34,0,20.984870271156474,42.01125649127878,33915.953177739895,0.27523601897337197,162,0.021682401264891463,1884.2213811189533,830.4960718343381,0.18317598735108537,4,8,18,0.08672960505956585,53,109,13,20,69,36.038695229092504,42,True
1051,9,14,1,5,5,20,7,0.1935378862419671,7,2,2,0.26523479630623026,24,3,0,33,0,16.70832395128254,42.944568392936496,29744.284692090798,0.23415154496786844,142,0.023537886241967107,1652.4588246464314,700.1655244900542,0.3664247194858949,6,10,18,0.1406136587259013,51,91,11,18,55,25.028943120983556,38,True
829,19,34,4,11,20,66,17,0.17890270550098053,32,2,4,0.2561199792927441,79,1,0,90,1,27.107272735206095,94.19864391465646,239053.7252480336,0.847805411001961,452,0.01,13280.760647893416,2543.7581755610104,0.11329188349705843,16,33,64,0.12312216440078443,185,266,24,24,143,26.523893447387422,102,True
116,5,4,3,2,3,6,2,0.21042155352380254,3,2,2,0.8338407278095431,9,1,0,9,0,27.89515129581035,4.429039887936441,520.2768151153015,0.03496487053968312,28,0.22978922323809875,28.905386424063487,119.46236333358908,0.4144027991746131,1,3,9,0.1254566829841194,10,18,9,8,23,37.22388747390487,11,True
1251,16,5,5,1,6,4,3,0.10673316716118185,2,2,3,1.0,15,1,0,29,1,37.5536764957057,13.726971860390378,6660.685087208746,0.16661916631344154,95,0.07664766652537662,370.03657997456776,494.9404308877647,0.3330958315672077,1,2,13,0.06338083368655847,37,57,20,15,56,20.14806910273292,31,True
1006,2,1,0,1,1,0,1,0.25,0,0,1,1.0,1,1,0,3,0,14.908044492642055,3.4007610922997107,175.55285449499684,0.018804350509635068,14,0.30076084541328435,9.755762450175055,51.033158316554676,1.0,0,0,2,0.09239129898072987,4,9,4,6,10,47.01087627408767,4,True
1136,6,2,2,1,2,3,1,0.17001187210415503,1,1,1,1.0,6,1,0,9,0,19.804093695449524,7.095358141808676,756.0970177868398,0.039996042631948336,30,0.15499010657987083,42.00413927244876,117.11661426983189,0.6249505328993541,0,1,6,0.09750890407811624,9,20,5,7,22,27.26890176309902,10,True
1396,6,3,1,2,2,5,2,0.17606742540296172,2,2,2,0.8998874808511316,8,1,0,10,1,18.195279791360882,10.293259181431015,1920.2789224099909,0.06,41,0.09696628729851914,106.68135711669517,186.50146231850348,0.44842688407482534,1,2,8,0.09303371270148086,16,24,10,12,24,33.54392913114266,13,True
833,15,9,2,4,5,15,5,0.08171956531669784,7,2,2,0.4009232610383863,19,1,0,58,0,37.82964737499822,41.26581109630127,62075.325010988294,0.5099365216199626,300,0.025828043468330217,3448.6308817094973,1523.4813253073617,0.24656086936660432,4,7,16,0.06085978265834892,110,189,19,15,86,15.109966105665873,63,True
436,1,2,0,1,0,2,1,0.33,1,1,1,1.0,3,1,0,4,0,14.568305381214486,4.113661076242897,268.8671991550018,0.01742440717495265,16,0.24833152107552087,14.938716487983424,62.065475087301365,0.6287796412523676,0,1,4,0.18197085022466855,4,11,4,8,9,27.830043710930177,5,True
750,18,12,2,10,13,23,6,0.15354181767623878,11,2,3,0.45885454419059696,28,1,0,32,0,46.745139359051706,31.478405735268417,33666.285990109885,0.39713636047649237,218,0.03177090883811939,1870.3482725819185,1198.9102558791242,0.15880181906658214,5,11,23,0.09177090883811939,74,144,25,18,76,41.826599874869096,43,True
1127,3,2,0,1,1,3,1,0.2,1,1,1,1.0,4,1,0,7,0,12.163331790765675,7.887984675492364,751.7192312103476,0.032240306490152734,27,0.13,41.7589038880215,95.59041679625703,0.6120153245076367,0,1,4,0.11551938701969452,8,18,4,7,15,21.57406433258139,8,True
1169,4,12,1,9,1,20,6,0.20397141221893705,9,2,2,0.3097164973532071,26,3,0,23,2,17.31334125054612,29.851766547423825,15302.54249875675,0.17446813564178373,105,0.03,850.1373767921887,514.2295052226659,0.5516307340100184,5,10,22,0.15290768350250458,47,58,12,16,42,32.470593132095786,33,True
978,9,16,1,5,6,29,8,0.14699231040295369,13,2,1,0.2236760650630566,35,3,0,53,0,36.150464291405775,38.48542292783755,53493.36744054248,0.4589974368009846,242,0.029665812266994857,2971.856283116775,1390.259200185396,0.43632393493694344,7,14,28,0.11732649813595883,99,142,30,23,76,17.387528638474198,58,True
575,17,4,5,2,9,7,2,0.09904203254857874,3,2,2,0.9728941029546598,18,1,0,27,0,46.14992773683122,13.320541529088164,8026.870149489367,0.20419159349028423,116,0.07612772899352284,445.93334163829815,606.2431636578333,0.4302991218834111,1,3,17,0.05129749053562441,53,63,24,12,58,31.247796604581335,29,True
740,14,5,0,3,2,9,3,0.046765457100994653,4,2,1,0.34150127707169087,11,1,0,63,0,43.56911194401668,37.9766295132036,62263.08799409059,0.5518814514788065,333,0.029323454289900533,3459.061187601063,1644.8489798539263,0.3164690857980107,2,4,10,0.043382728550497324,126,207,19,11,85,8.524612117827392,66,True
1078,5,5,1,5,0,4,3,0.10136172656227332,2,2,2,0.5643831171862156,13,1,0,32,1,29.199304781383283,25.90800612494318,18309.2792018903,0.24591482031318002,145,0.036212757812575554,1017.1810998758498,725.1645889004747,0.5340431640568333,1,2,12,0.08,50,95,15,15,46,13.958672632888739,37,True
491,14,10,2,5,11,17,5,0.1356784447918049,8,2,3,0.6108551166688787,21,1,0,35,1,35.260419807077305,29.333819782293464,30320.158469704355,0.344864311041639,205,0.03,1684.4515967267928,1033.902589759053,0.3791653747904777,4,8,17,0.08054275583344395,60,145,16,16,69,32.86853013955043,41,True
487,5,3,1,3,2,4,2,0.15530879170169754,2,1,1,0.5917364968561618,6,1,0,10,0,19.931937511314242,14.134807461652326,3968.8658857022433,0.09,59,0.07390651487845018,220.49032698345795,280.95514409387687,0.5917364968561618,1,2,6,0.09702833633704808,20,38,11,15,24,31.696352525937805,14,True
395,24,21,11,26,11,36,11,0.11993398823264068,15,2,7,0.7021584282416624,52,5,0,64,1,64.25211550757525,36.52272487703305,81089.70245782335,0.7522244400090217,374,0.026013202353471866,4504.9816832997285,2257.984506673368,0.5239207858791688,10,18,43,0.08594719058611254,155,219,44,20,129,32.95814084246054,90,True
380,3,1,1,1,0,0,1,0.18906903264183855,0,0,1,1.0,2,1,0,5,0,16.323836290802298,4.130056210684826,279.3764010359531,0.02,18,0.23761637091977017,15.521176016339643,67.51816267956755,0.9404092729942546,0,0,3,0.0943017744813789,6,11,6,7,11,16.67,6,True
1204,4,3,1,1,1,4,2,0.16054352421138515,2,2,2,1.0,5,1,0,12,0,18.037243590227117,6.87267212032529,786.326301239393,0.0412732787967471,30,0.15254655759349423,43.68546134848751,118.01738928900596,0.5,1,2,5,0.10309008180487934,10,20,6,8,20,14.56127750624418,13,True
1230,3,3,3,1,1,4,2,0.16418275144785593,2,2,2,1.0,7,1,0,11,0,24.893537943522986,8.651390150097942,1823.8122495548057,0.07418275144785591,48,0.11418275144785592,101.32053896113679,212.62653055086133,0.5,1,2,7,0.1154568786196398,14,34,9,11,18,14.461379973959863,12,True
980,23,14,3,22,15,17,8,0.1547459920032409,6,2,4,0.5780213759827152,29,5,0,33,0,58.04883154558996,33.475508352397554,61739.2429362903,0.623257570660545,316,0.02725044533297323,3429.956343311684,1877.6421505256844,0.6029946560043211,5,8,23,0.08824866400108031,114,201,38,22,96,53.09637263476966,55,True
457,1,2,0,1,0,2,1,0.33,1,1,1,1.0,3,1,0,3,0,13.950740828398231,3.990148165679646,248.03139456238512,0.01660098777119764,15,0.257389134516826,13.780988806303881,58.17646524336646,0.6699506114401179,0,1,3,0.17620691439838349,4,10,4,7,9,31.397919987400623,4,True
624,19,9,1,5,17,16,5,0.113707955899463,7,2,2,0.6917965733069809,32,2,0,39,0,45.78988279212286,33.77139713939936,50909.858722647194,0.5023407181172932,290,0.03,2828.326918219507,1518.4570654066852,0.3734645858156822,4,8,29,0.06556193384919451,106,183,24,16,83,36.92901364742939,44,True
632,10,16,1,10,2,22,8,0.20104193094172262,6,2,2,0.2710546161444075,29,6,0,32,0,23.080139188365223,35.501398163209835,28525.504554984054,0.265209654708613,158,0.0310419309417226,1584.7507740201406,806.8318876531498,0.7133164197297535,7,11,22,0.15374841434966438,65,93,16,17,58,29.578042641279094,42,True
814,11,20,2,11,10,36,10,0.20417568338087475,16,2,2,0.226515416496876,44,2,0,40,0,58.56586967250747,23.577321123115322,32243.292698276855,0.4543484583503124,246,0.04,1791.2982852542718,1371.2014303107546,0.25904246663950015,9,18,35,0.13869691670062478,82,164,30,17,76,35.152197771977725,52,True
1327,9,9,2,5,3,14,5,0.15,6,2,3,0.658279157465972,19,3,0,28,1,31.310604115875645,16.901640553757016,8437.524690369697,0.1687418736198958,104,0.06291395787329859,468.75454313399024,507.3762326950932,0.712581263801042,4,7,16,0.1041720842534028,36,68,15,13,49,24.049965544431522,33,True
832,14,3,0,22,5,5,2,0.016588474360496954,2,1,1,0.7825803461036005,7,1,0,174,0,220.96925544022946,58.55697812469402,820061.9997721432,4.409577012374393,1947,0.016588474360496954,45559.00086982704,13228.41634380574,0.5585722178467041,1,2,7,0.006588474360496955,795,1152,99,15,218,13.619656328147375,196,True
