id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
1168,18,5,37,19,27,9,0.23986645317665836,10,2.7244991994124685,6,0.6327170135879301,37,7,0,5,4,25.29325784355202,42.775628683805536,43959.97240382554,0.34649205361730673,207,0.02125834667645885,2442.223676603642,1048.9498577913273,0.7169491193537157,8,13,29,0.14741653323541148,83,124,16,16,67,90.15825920675661,43,True
2538,8,0,11,2,14,4,0.3780004476505364,7,2.0,2,0.5695226371057379,17,1,0,2,0,19.445309757071747,9.867912585130803,1757.3654803905329,0.0616190049856632,42,0.1032380099713264,97.62688118808596,182.06838156567946,0.220952487535842,3,7,14,0.27190497507168404,20,22,9,9,17,87.0952487535842,13,True
2970,13,7,37,18,20,7,0.18206680800508201,8,2.4735560266836067,2,0.3402435493011473,32,2,0,2,5,30.385517865311467,30.65906044777639,29090.753898820483,0.31732543909360644,174,0.03,1616.1493334596064,939.1818217019122,0.4044374924608197,6,10,27,0.11471120533672133,72,102,21,18,64,96.29030387645065,39,True
2102,2,1,3,0,3,1,0.45694882110360124,1,0.4100112275847503,1,0.958998877241525,5,1,0,1,2,14.921664670888163,6.159665325653184,655.8419775703792,0.03025028068961876,24,0.1676996631724575,36.43154874767241,97.03453181397403,0.8359955089660999,0,1,5,0.18230033682754251,9,14,6,8,9,57.17519648273313,5,True
4682,6,3,12,7,9,3,0.24021513695171454,4,2.1358613214578037,2,0.6781721095613716,16,1,0,1,0,28.514093791290136,13.212530566960954,5144.870817220933,0.1291936232565431,76,0.07795697260965709,285.8242747946169,380.6077618885936,0.3729035751972011,2,4,14,0.14817210956137164,33,42,17,14,23,90.72118866879104,14,True
662,80,6,260,23,2,75,0.26878566247167457,1,0.24563969769639984,69,0.9133007355173709,172,8,0,8,1,48.130309541484195,161.83642700490773,1345024.303033267,2.5721272141427236,1037,0.012233088160876362,74723.56893877624,7723.195359405797,0.12223308816087636,0,1,99,0.2376691183912364,351,685,87,80,295,97.04281176827794,269,True
2224,6,5,16,6,10,3,0.1957004676497692,5,2.0,2,0.7157327098003078,19,1,0,2,1,33.05364176476197,14.549292270937041,7289.699344208665,0.16573270980030774,93,0.06856682254992306,404.98266261957167,488.3650373509693,0.28426729019969227,2,5,17,0.13428341127496154,37,56,20,15,27,90.0,19,True
619,6,6,21,7,10,3,0.15589259727116608,5,2.0,2,0.7108127701976835,22,1,0,2,2,44.120247077738846,15.80065311605072,10915.121889686325,0.23448476222603848,127,0.06156748919209266,606.3954323490887,693.8770587964652,0.2891872298023165,2,5,20,0.11746008646325874,51,75,25,16,33,91.16621195891693,24,True
524,7,7,21,6,12,4,0.17858553240702257,6,2.071367238133375,3,0.75,23,1,0,2,2,37.15551191406315,15.959757450807059,9468.74967316621,0.20053659577543892,111,0.06,526.0422338756657,593.0652648147102,0.27682978877194553,3,6,21,0.13482936197895018,43,67,23,16,32,90.37883661745987,24,True
2271,8,0,13,3,15,4,0.28828428540542916,7,1.9142142702714582,3,0.8085785729728543,17,1,0,2,0,23.870253890813714,8.303406423784152,1649.537908761396,0.06914214270271458,44,0.1204289286486427,91.63637620109859,198.41169066489613,0.23431429189141673,3,7,14,0.2235660702703594,19,24,11,9,21,85.21446432432136,16,True
4522,7,10,34,18,14,4,0.10229419640267573,6,2.081330837740778,2,0.912049210350089,29,2,0,2,6,49.54081848598058,24.095498797728325,29655.82282467764,0.4074078638058155,208,0.04,1647.550502324888,1211.4647601968768,0.912049210350089,4,7,27,0.060402781571494854,84,124,31,18,62,96.24928162739069,36,True
2141,3,3,23,14,4,2,0.08327623897312875,2,2.0,1,0.4963597344743014,20,1,0,1,2,79.42521993343242,16.28357828465242,19977.075647974787,0.4170877875794411,215,0.06817986723715071,1109.8331724489444,1240.1797014124563,0.4890792034229042,1,2,20,0.0518201327628493,98,117,40,13,42,97.27910026376412,24,True
1107,99,31,270,37,118,62,0.20421866023441887,55,1.5226187808390652,51,0.8199217702734887,243,19,0,39,0,94.918408880718,91.34522195645049,692277.8533759378,2.3482026312893036,962,0.017148444980465097,38459.876695799045,7037.7356509157125,0.34160179439441796,31,59,182,0.18136710521488397,352,610,106,51,348,89.02936650219166,309,True
4545,5,3,11,6,8,3,0.22711837851856184,4,2.0,2,0.6738421619752509,14,1,0,2,0,28.021539707277014,12.910324587281691,4725.175715314119,0.12384216197525089,72,0.07903945950618728,262.5076731480752,363.22749836056823,0.3261578380247491,2,4,13,0.13951972975309365,31,41,17,14,22,90.0,13,True
2765,7,0,8,2,13,4,0.44309056574500283,6,2.0,1,0.39904851828689736,16,1,0,1,1,16.017230204096517,11.00543988706743,1820.2921269407166,0.05541994611952354,41,0.09083989223904708,101.12315038858873,168.30957041228248,0.23645013470119114,3,6,14,0.3029002694023823,20,20,8,8,14,88.64501347011911,10,True
3296,3,3,11,7,4,2,0.17061118691120902,2,2.114506593951161,1,0.5194661209716974,8,1,0,1,3,25.074893133365695,14.856866757561049,5527.882718491913,0.1211450659395116,78,0.07,307.10834015369875,372.13154615765814,0.5572532969755806,1,2,8,0.09374079127413935,30,48,13,13,24,94.9044956797231,12,True
3159,14,12,66,33,27,7,0.11105974999529032,11,2.260828624974097,5,0.7871899791976722,49,1,0,3,6,61.91963187089081,33.4783062295038,65259.90166965726,0.6682017916376236,346,0.03092164583294086,3625.5543835955423,1997.5819839329004,0.13354847916941398,7,13,44,0.06921645832940859,139,206,36,16,111,96.34483649993406,70,True
4474,5,9,30,17,8,3,0.09613019912995652,4,2.0,3,0.9808431277188858,22,2,0,2,6,38.231878387506875,23.313914987439368,20976.24282794264,0.3015709761963098,161,0.04153254978248913,1165.3514832079727,891.9156455973848,0.9425293831566577,2,4,21,0.05613019912995652,66,95,26,18,56,95.6141048661233,32,True
3589,1,1,1,0,0,1,0.4915121968429717,0,0.0,1,1.0,2,1,0,1,0,9.307320905185598,6.058056573594073,350.4628333849503,0.021018536378843395,15,0.16864195149487549,19.465459198831716,56.96990179019967,1.0,0,0,3,0.24422829385322076,4,11,3,8,4,51.35804850512453,2,True
2545,7,5,28,15,11,4,0.13209333751229974,4,2.2367878977831808,1,0.40054908293106417,25,1,0,1,3,56.296824644046936,22.41890117553975,22370.894543382678,0.35843514657637304,189,0.05105696817734556,1242.8230301879266,1063.1567026857203,0.4668496943103547,3,5,22,0.08315030568964528,83,106,32,15,50,96.90012359305435,30,True
2231,8,1,13,2,15,4,0.2919825259345058,7,1.981118800623754,3,0.8018881199376247,17,1,0,2,0,23.97124429159282,8.304227162851424,1660.2196268627533,0.06952797001559385,44,0.12056643598128738,92.22943420415262,199.43932342465627,0.2075524797504984,3,7,14,0.22943356401871262,19,24,11,9,21,84.6695790109157,16,True
4116,2,2,6,2,2,1,0.3805665707723257,1,0.7025495836922018,1,1.0,5,1,0,1,0,20.474787676715188,6.256430598047654,873.5156158251368,0.04458923542922706,32,0.162974504163078,48.52657261355077,133.5655817157603,0.7646458894631123,0,1,5,0.19730878122308487,11,21,6,8,12,63.66107665489486,7,True
1558,17,6,42,21,26,9,0.21435648569360907,10,2.628836821351034,6,0.6741707107478853,38,6,0,5,4,30.21349282184515,41.2243037862426,47135.88204244382,0.39272886968033355,228,0.022852719644149432,2618.663366700153,1184.3073396293544,0.6117205034861375,8,13,31,0.13147280355850566,91,136,19,16,75,91.25837655446311,48,True
3219,13,11,59,29,21,7,0.12200246916777584,9,2.2733415638925862,5,0.7206510286040864,41,1,0,3,6,46.40267488859311,33.301891356617865,52717.91582884944,0.5242137173109943,280,0.03,2928.775372963816,1562.6897017257083,0.21089684509616657,6,10,36,0.07466831277851722,113,166,29,17,100,96.21689190676061,62,True
3212,1,0,2,5,0,1,0.2907273110013936,0,0.0,1,1.0,1,1,0,1,0,17.523438433822975,7.431425192750468,1008.3947473106334,0.04511272267983277,35,0.13651636976022297,56.02437121286625,132.66580375247463,1.0,0,0,2,0.10769457148094766,15,20,6,6,10,83.48363023977703,3,True
4096,3,1,7,6,4,2,0.23815697093803684,2,1.1843029061963166,1,0.8045900204776077,8,1,0,1,0,24.146307662431585,10.700364838145699,3124.438201632475,0.09145060171687108,58,0.10039242734509209,173.58017027625743,268.6590155396878,0.6032585264242339,1,2,8,0.1155290871858895,25,32,12,10,17,90.0,9,True
3550,5,1,8,4,6,3,0.3251287484001735,2,2.9512874840017345,2,0.67,7,2,0,1,2,27.512435625799913,13.701774609161717,5167.343278733115,0.12951287484001736,74,0.07048712515998266,287.0729328671086,377.0352213247661,0.9673626142811621,2,3,6,0.19707724904010407,32,41,17,14,15,92.197474088044,9,True
2555,8,0,10,2,14,4,0.38276534503532467,7,2.0,2,0.557043143955102,17,1,0,2,0,19.19435849480623,9.951184839426865,1761.9720016622457,0.061165205234730985,42,0.10233041046946197,97.88282424761174,181.06117301848542,0.22208698691317255,3,7,14,0.2741739738263451,20,22,9,9,17,87.20869869131725,13,True
3443,3,3,12,8,4,2,0.15095654299649555,2,2.0,1,0.5478271498247784,9,1,0,1,3,26.38421000804948,14.208938941898165,5218.090613815343,0.11713037101051328,77,0.07765234397196456,289.89826115163055,362.68285131168005,0.4837387690595753,1,2,9,0.08191308599299114,29,48,13,12,26,94.63259519722531,13,True
4696,4,2,10,6,7,2,0.2307535415323006,3,1.9246458467699399,1,0.68243343528296,13,1,0,1,0,27.244642868732196,12.569730763094098,4363.813003014452,0.11736260463694789,69,0.0818838538307515,242.4320637496044,344.07404918121995,0.35524364133207015,1,3,12,0.13773937540309822,30,39,16,13,21,90.0,12,True
2546,6,0,10,4,10,3,0.27610398530808716,5,1.3051992654043583,2,0.8694800734595642,12,1,0,2,0,22.381212203913655,8.114611772275351,1488.0149491705438,0.06305199265404358,43,0.12347400367297821,82.66558517940621,182.3793706617697,0.47792029383825674,2,5,10,0.17788994490532686,19,23,10,8,18,86.7370018364891,12,True
3696,8,3,13,6,11,4,0.33,3,3.129692124047035,3,0.7014405149204933,19,4,0,1,2,31.200330438792896,15.10194214158121,7441.816912356653,0.16144051492049324,92,0.06606993563493835,413.4336979265821,478.90820723065787,0.9017483908734586,3,5,16,0.20786012873012333,41,51,20,15,23,94.17678057340429,14,True
3588,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.999684718739598,5.995590586806712,323.43355272444734,0.02,15,0.17011023532983222,17.963542955283724,53.952329235542486,1.0,0,0,3,0.2491181173613423,4,11,3,8,4,50.0,2,True
4702,4,9,29,17,7,2,0.0945045268442506,3,2.0,2,0.9624622762979116,21,2,0,1,6,37.30197693319936,23.259576254680702,20709.120332169754,0.2957356649932064,159,0.042252263422125305,1150.5116434119598,875.9503374052292,0.9624622762979116,1,3,20,0.05225226342212531,65,94,25,18,56,96.01693662418049,31,True
3814,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.74370660677517,5.202196500400212,268.5341021738135,0.016454206668445385,13,0.25864483328886534,14.914940151507466,46.295467657082874,1.0,0,0,3,0.25,3,9,2,7,4,50.0,2,True
3464,4,1,8,4,5,2,0.3095998410450236,2,2.8866657835834646,1,0.6507331832091889,7,2,0,1,3,27.19833090485453,13.89166777052067,5243.735858299121,0.12886665783583465,75,0.07,291.31768472571815,377.5366604850842,0.9433328917917323,1,2,6,0.18639989403001575,32,42,17,14,16,92.64206925410045,9,True
2659,21,10,55,23,57,11,0.179508876071546,20,2.5921356417040733,1,0.35966727118047864,74,1,0,2,2,120.01406266068409,25.134927177886198,78128.53778414118,1.0191857104130184,477,0.04,4340.47779127492,3061.439391201852,0.35966727118047864,18,28,65,0.12573827975284663,189,288,60,16,84,97.3124683705236,57,True
3129,6,0,7,2,10,3,0.4463362956830953,4,2.315668848922969,1,0.382580916547647,13,1,0,1,2,17.59404162089382,12.552420485615196,2925.451873089019,0.07525350791383753,51,0.07684331151077031,162.52191665794314,226.37426790334527,0.48675163669222676,2,5,11,0.28896304964001407,24,26,10,10,12,90.72919504101206,8,True
790,9,3,27,13,17,5,0.17110776491305021,8,2.0190535565044634,1,0.39268875157386873,28,1,0,2,4,27.180672738183063,41.43307814501523,43676.708428557016,0.362155298261004,221,0.02044310596522008,2426.48169014077,1079.6717497313707,0.1971198112260695,4,8,25,0.10132931789566024,93,128,15,13,50,93.12745319656587,30,True
4326,5,2,9,5,7,3,0.26400832413611813,3,2.340083241361181,2,0.67,11,1,0,1,1,27.54299583793194,13.096682408947569,4732.123073676056,0.12340083241361181,72,0.0765991675863882,262.8936930282483,360.7894125553802,0.5578557717119914,2,3,10,0.1604049944816709,31,40,17,14,19,90.78559228754433,11,True
3276,3,4,12,8,4,2,0.14981733662442304,2,2.0,1,0.5015221947964745,9,1,0,1,4,24.801281922880392,15.027186399065036,5619.850355750121,0.12057843402266033,79,0.06990866831221153,312.21835478855655,372.9909580741213,0.5015221947964745,1,2,9,0.07990866831221152,30,49,13,13,26,95.24255728725807,13,True
1082,15,5,40,17,37,8,0.18710540795166908,14,2.294213016768708,1,0.2871043075189842,51,1,0,2,3,69.64801594850071,36.278637557972225,63266.548622339775,0.6821081590333814,351,0.02684216318066763,3514.807745115227,2045.5358472452006,0.15552593932566044,11,18,44,0.12052648954200287,142,208,35,14,65,94.67922457131189,43,True
2386,8,1,13,3,14,4,0.2948935668866759,7,2.1223391721668983,3,0.7840959076183033,16,1,0,2,0,24.49962336053246,8.993078313144588,2104.1154695643872,0.0773403503300139,48,0.11388304139165509,116.89071166192875,222.4047773271711,0.2978713377335185,3,7,13,0.22632982483499306,21,27,12,10,21,85.89429934854003,16,True
3247,4,0,4,1,6,2,0.5,3,1.1122161536989712,1,0.5829189423628858,10,1,0,1,1,11.217798792008912,9.336648461096914,1186.0967666011222,0.03668324230548457,28,0.1199502730835463,65.88988270903664,110.77663895784076,0.5829189423628858,1,3,9,0.29448864614795883,13,15,5,8,8,72.24432307397942,5,True
3074,6,0,7,2,11,3,0.4832290872535493,5,2.0,1,0.27608808649447886,15,1,0,1,1,13.923144708642196,12.047207013656676,2037.717655601879,0.05434801441574648,41,0.08,113.20275105759049,168.42151968351376,0.2549691593322817,2,5,13,0.318198246585831,21,20,7,8,12,90.0,8,True
810,13,3,29,14,21,7,0.2103728505287541,8,2.358869782477814,3,0.4897174456194535,31,4,0,4,4,22.970498144484733,42.78137777409496,41931.36907655757,0.326542383157082,203,0.02,2329.520524967116,981.0883405903661,0.4691523368583605,6,10,25,0.12691523368583604,84,119,14,14,54,91.34676963919719,34,True
2167,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,12.328432689341783,5.625729701184246,389.1578320995594,0.02,18,0.17935675747039384,21.615919200805568,69.24607685603141,1.0,0,0,3,0.1751459402368493,6,11,4,8,5,50.0,2,True
4833,5,2,14,7,7,3,0.18457020690950088,3,2.144530628879417,2,0.9523048924697924,9,1,0,2,0,39.683329151045896,7.744605014733507,2369.4083730392367,0.09578122515517667,66,0.13843754968964664,131.63640918236877,295.00728325285525,0.42683552134920943,2,3,8,0.1144530628879417,26,40,13,8,26,89.38429475076761,17,True
1998,4,5,15,7,7,2,0.1586472002977769,3,2.0,1,0.6080900037222111,15,1,0,1,3,30.125587784770563,15.384800413251071,7220.558680438313,0.15458880119110757,92,0.06567639985111155,401.1449119576261,466.1897872666125,0.3919099962777889,1,3,14,0.10161800074444223,35,57,17,14,28,92.97443352198245,17,True
2065,72,32,197,39,116,37,0.14605616967976012,54,2.15394383032024,29,0.8073643775088456,189,15,0,34,2,92.74679369569775,49.113245542505545,262810.36813539994,1.626394638577511,699,0.0234205471886057,14600.57496908932,4867.503966098936,0.33080413153043475,31,58,153,0.1192150753025487,268,430,83,30,276,89.34736907614993,232,True
2728,1,2,3,0,0,1,0.3115062273238227,0,0.0,1,1.0,3,1,0,1,1,13.706615911936463,5.42880674946613,385.0243029582987,0.025711932505338705,21,0.18713579751601614,21.387143030740592,72.39089996740418,1.0,0,0,4,0.18145680993593555,7,13,4,6,6,69.03787104029391,4,True
4048,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.502630493256193,4.312981327584316,208.21764898485256,0.012502139233708073,11,0.35744651915729825,11.565563000567593,37.96450950465662,1.0,0,0,3,0.25,3,8,2,6,4,50.0,2,True
2279,1,1,4,1,0,1,0.1856730052030299,0,0.0,1,1.0,2,1,0,1,1,17.646152124872717,5.530923051252637,570.9479211768903,0.03391825130075747,28,0.18628612044734885,31.718750690744113,98.4480096345849,1.0,0,0,3,0.12020437174810633,11,17,5,5,8,84.63673680880261,5,True
2708,4,0,8,4,7,2,0.2689201206431169,3,0.946006032155843,2,0.9053993967844157,9,1,0,1,0,21.502984748621035,8.003261869968311,1392.7497198483725,0.059460060321558435,42,0.12526996983922078,77.37466885365556,172.92360879650258,0.6215975871376629,1,3,8,0.15095045241168822,18,23,9,7,16,87.63498491961039,10,True
2443,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,11.682368673343191,5.697514591850757,376.40165702812055,0.02,18,0.17756213520373107,20.90704340547378,66.27777162697122,1.0,0,0,3,0.18950291837015135,6,11,4,8,5,50.0,2,True
2288,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,12.044551833626969,5.657272018485892,383.55276231505695,0.02,18,0.1785681995378527,21.304438817451814,67.94180203560835,1.0,0,0,3,0.18145440369717847,6,11,4,8,5,50.0,2,True
3378,3,2,10,6,4,2,0.23845561835177032,2,2.4914201019542794,1,0.5835414173322275,8,1,0,1,3,26.11140528037427,14.385724872557152,5389.182316681845,0.1249142010195428,77,0.07,299.40045891503496,374.76994071367994,0.7457100509771397,1,2,7,0.13897041223451354,31,45,15,13,20,93.80013910127396,11,True
4270,9,10,37,19,20,5,0.11271962341263624,8,2.150299047191286,2,0.8374673094326792,35,2,0,2,5,59.056025522379144,24.23584108440087,36200.54662527697,0.4900093239616564,244,0.04,2011.1460908124227,1461.2459620166728,0.8374673094326792,6,10,32,0.06922429673376913,98,146,35,18,65,96.39283173775861,39,True
2511,7,5,28,15,10,4,0.1270480657643605,4,2.213854844383457,1,0.4101809653589481,24,1,0,1,3,58.73873617004952,21.731368234616035,22057.30246726204,0.3643977404603012,192,0.05289161244932346,1225.4012481812244,1081.133464584696,0.47006032178631607,3,5,22,0.07993967821368395,85,107,33,15,49,96.95241095480571,29,True
1267,17,4,33,17,26,9,0.24625791863905594,9,2.7411053655959536,5,0.5391422111158191,35,7,0,5,4,22.75672397337252,41.312441516695365,38413.800986927265,0.30607369103973026,185,0.021963154480134868,2134.1014147732785,925.3762554389298,0.72736328423501,8,13,27,0.15214738207946055,75,110,15,16,60,90.66617129057454,38,True
2046,45,10,159,28,12,39,0.1805303499220718,5,1.2675433166918004,36,0.8854306368174963,106,4,0,6,4,50.294887207174455,95.13399078320795,673823.5972360601,1.540933562247365,661,0.02152312106083455,37434.64496783492,4621.392724603257,0.13152312106083455,3,6,68,0.1447687893916545,235,426,58,47,199,96.59689018907994,165,True
2270,3,4,22,14,4,2,0.08502453294976413,2,2.0,1,0.5,19,1,0,1,2,77.43653935858408,15.297030706515365,18159.462287042974,0.39846628735815376,206,0.07,1008.8552095383176,1185.788197265128,0.5,1,2,19,0.05215337126418463,94,112,39,13,40,97.28208610729313,23,True
2180,14,6,32,17,21,7,0.20331080408132224,7,2.533227313323869,4,0.7333863433380654,31,6,0,4,5,27.048907664616713,37.307340223012574,34945.6703800993,0.31,183,0.026669317166903267,1941.429651040757,933.7133257111184,0.8666931716690327,6,10,25,0.12331875558203204,73,109,18,17,60,91.55423317816366,36,True
2946,3,5,25,15,5,2,0.08287085046710423,2,2.0,1,0.6435425233552117,20,1,0,1,3,69.11079683257682,17.791802252176744,19938.2592017704,0.38842064486185346,201,0.061387448598687305,1107.6793336793523,1153.497956398679,0.6435425233552117,1,2,20,0.05,90,111,37,14,46,97.04956433647382,26,True
3324,1,0,2,3,0,1,0.3505133959119781,0,0.0,1,1.0,1,1,0,1,0,15.076991839281856,7.022488371962069,812.48770427563,0.037938392490562634,29,0.14608214334591652,45.13852087234703,110.12644974118425,1.0,0,0,2,0.1483491092201451,12,17,5,7,8,73.9178566540835,3,True
2204,7,1,11,2,13,4,0.32704207058360896,6,1.6472183753942005,3,0.83527816246058,15,1,0,2,0,22.047977842270594,7.848453082413084,1446.7637630220045,0.061180459384855015,40,0.13058344873817399,80.37096060212504,177.675693708194,0.3411126498423198,3,6,12,0.21941655126182602,17,22,10,9,19,78.8263215693985,14,True
4826,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,7.688066172058094,1.6456088633885226,23.117382081952115,0.0004853628779617411,5,0.6481586704917217,1.2869419593090168,12.502582332571642,1.0,0,0,2,0.25,2,3,2,3,4,50.0,2,True
2323,8,1,13,3,14,4,0.27786188655158306,7,2.0,3,0.7739897568962495,17,1,0,2,0,24.138956551035168,8.908294405006721,2010.226349509273,0.07433504051729178,47,0.11566495948270822,111.67506048039067,215.46636029362026,0.22601024310375062,3,7,14,0.2169948784481247,20,27,12,10,22,85.88781629794136,16,True
